000000160 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000160 OWN   L $$aNNL
000000160 STA   L $$aSUPPRESSED
000000161 FMT   L MX
000000161 LDR   L 00000npc^a22^^^^^^^^4500
000000161 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000161 911   L $$aPShKo-DNC-CHO-040$$cאוסף שוש קורמוש
000000161 351   L $$cFile Record
000000161 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 3 מתוך 3
000000161 BAS   L $$aVIS
000000161 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000161 OWN   L $$aNNL
000000161 STA   L $$aSUPPRESSED
000000162 FMT   L MX
000000162 LDR   L 00000npc^a22^^^^^^^^4500
000000162 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000162 911   L $$aPShKo-DNC-CHO-041$$cאוסף שוש קורמוש
000000162 351   L $$cFile Record
000000162 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה, 1 מתוך 3
000000162 BAS   L $$aVIS
000000162 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000162 OWN   L $$aNNL
000000162 STA   L $$aSUPPRESSED
000000163 FMT   L MX
000000163 LDR   L 00000npc^a22^^^^^^^^4500
000000163 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000163 911   L $$aPShKo-DNC-CHO-042$$cאוסף שוש קורמוש
000000163 351   L $$cFile Record
000000163 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה, 2 מתוך 3
000000163 BAS   L $$aVIS
000000163 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000163 OWN   L $$aNNL
000000163 STA   L $$aSUPPRESSED
000000164 FMT   L MX
000000164 LDR   L 00000npc^a22^^^^^^^^4500
000000164 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000164 911   L $$aPShKo-DNC-CHO-043$$cאוסף שוש קורמוש
000000164 351   L $$cFile Record
000000164 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה,3 מתוך 3
000000164 BAS   L $$aVIS
000000164 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000164 OWN   L $$aNNL
000000164 STA   L $$aSUPPRESSED
000000165 FMT   L MX
000000165 LDR   L 00000npc^a22^^^^^^^^4500
000000165 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000165 911   L $$aPShKo-DNC-CHO-044$$cאוסף שוש קורמוש
000000165 351   L $$cFile Record
000000165 24510 H $$aתצלומים - רקדנית, יצירה לא ידועה
000000165 BAS   L $$aVIS
000000165 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000165 OWN   L $$aNNL
000000165 STA   L $$aSUPPRESSED
000000166 FMT   L MX
000000166 LDR   L 00000npc^a22^^^^^^^^4500
000000166 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000166 911   L $$aPShKo-DNC-CHO-045$$cאוסף שוש קורמוש
000000166 351   L $$cFile Record
000000166 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000166 BAS   L $$aVIS
000000166 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000166 OWN   L $$aNNL
000000166 STA   L $$aSUPPRESSED
000000167 FMT   L MX
000000167 LDR   L 00000npc^a22^^^^^^^^4500
000000167 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000167 911   L $$aPShKo-DNC-CHO-046$$cאוסף שוש קורמוש
000000167 351   L $$cFile Record
000000167 24510 H $$aתצלומים - רקדניות, יצירות לא ידועות, 1 מתוך 3
000000167 BAS   L $$aVIS
000000167 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000167 OWN   L $$aNNL
000000167 STA   L $$aSUPPRESSED
000000168 FMT   L MX
000000168 LDR   L 00000npc^a22^^^^^^^^4500
000000168 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000168 911   L $$aPShKo-DNC-CHO-047$$cאוסף שוש קורמוש
000000168 351   L $$cFile Record
000000168 24510 H $$aתצלומים - רקדניות, יצירות לא ידועות, 2 מתוך 3
000000168 BAS   L $$aVIS
000000168 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000168 OWN   L $$aNNL
000000168 STA   L $$aSUPPRESSED
000000169 FMT   L MX
000000169 LDR   L 00000npc^a22^^^^^^^^4500
000000169 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000169 911   L $$aPShKo-DNC-CHO-048$$cאוסף שוש קורמוש
000000169 351   L $$cFile Record
000000169 24510 H $$aתצלומים - רקדניות, יצירות לא ידועות, 3 מתוך 3
000000169 BAS   L $$aVIS
000000169 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000169 OWN   L $$aNNL
000000169 STA   L $$aSUPPRESSED
000000170 FMT   L MX
000000170 LDR   L 00000npc^a22^^^^^^^^4500
000000170 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000170 911   L $$aPShKo-DNC-CHO-049$$cאוסף שוש קורמוש
000000170 351   L $$cFile Record
000000170 24510 H $$aתצלומים - רקדן/רקדנית, יצירה לא ידועה
000000170 BAS   L $$aVIS
000000170 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000170 OWN   L $$aNNL
000000170 STA   L $$aSUPPRESSED
000000171 FMT   L MX
000000171 LDR   L 00000npc^a22^^^^^^^^4500
000000171 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000171 911   L $$aPShKo-DNC-CHO-050$$cאוסף שוש קורמוש
000000171 351   L $$cFile Record
000000171 24510 H $$aתצלומים - שלישיית רקדניות; רקדניות בשמלות
000000171 BAS   L $$aVIS
000000171 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000171 OWN   L $$aNNL
000000171 STA   L $$aSUPPRESSED
000000172 FMT   L MX
000000172 LDR   L 00000npc^a22^^^^^^^^4500
000000172 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000172 911   L $$aPShKo-DNC-CHO-051$$cאוסף שוש קורמוש
000000172 351   L $$cFile Record
000000172 24510 H $$aתצלומים - שלישיית רקדניות, יצירה לא ידועה
000000172 BAS   L $$aVIS
000000172 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000172 OWN   L $$aNNL
000000172 STA   L $$aSUPPRESSED
000000173 FMT   L MX
000000173 LDR   L 00000npc^a22^^^^^^^^4500
000000173 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000173 911   L $$aPShKo-DNC-CHO-052$$cאוסף שוש קורמוש
000000173 351   L $$cFile Record
000000173 24510 H $$aתצלומים - פרפורמר לא מזוהה, 1 מתוך 5
000000173 BAS   L $$aVIS
000000173 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000173 OWN   L $$aNNL
000000173 STA   L $$aSUPPRESSED
000000174 FMT   L MX
000000174 LDR   L 00000npc^a22^^^^^^^^4500
000000174 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000174 911   L $$aPShKo-DNC-CHO-053$$cאוסף שוש קורמוש
000000174 351   L $$cFile Record
000000174 24510 H $$aתצלומים - פרפורמר לא מזוהה, 2 מתוך 5
000000174 BAS   L $$aVIS
000000174 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000174 OWN   L $$aNNL
000000174 STA   L $$aSUPPRESSED
000000175 FMT   L MX
000000175 LDR   L 00000npc^a22^^^^^^^^4500
000000175 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000175 911   L $$aPShKo-DNC-CHO-054$$cאוסף שוש קורמוש
000000175 351   L $$cFile Record
000000175 24510 H $$aתצלומים - פרפורמר לא מזוהה, 3 מתוך 5
000000175 BAS   L $$aVIS
000000175 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000175 OWN   L $$aNNL
000000175 STA   L $$aSUPPRESSED
000000176 FMT   L MX
000000176 LDR   L 00000npc^a22^^^^^^^^4500
000000176 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000176 911   L $$aPShKo-DNC-CHO-055$$cאוסף שוש קורמוש
000000176 351   L $$cFile Record
000000176 24510 H $$aתצלומים - פרפורמר לא מזוהה, 4 מתוך 5
000000176 BAS   L $$aVIS
000000176 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000176 OWN   L $$aNNL
000000176 STA   L $$aSUPPRESSED
000000177 FMT   L MX
000000177 LDR   L 00000npc^a22^^^^^^^^4500
000000177 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000177 911   L $$aPShKo-DNC-CHO-056$$cאוסף שוש קורמוש
000000177 351   L $$cFile Record
000000177 24510 H $$aתצלומים - פרפורמר לא מזוהה, 5 מתוך 5
000000177 BAS   L $$aVIS
000000177 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000177 OWN   L $$aNNL
000000177 STA   L $$aSUPPRESSED
000000178 FMT   L MX
000000178 LDR   L 00000npc^a22^^^^^^^^4500
000000178 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000178 911   L $$aPShKo-DNC-CHO-057$$cאוסף שוש קורמוש
000000178 351   L $$cFile Record
000000178 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה
000000178 BAS   L $$aVIS
000000178 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000178 OWN   L $$aNNL
000000178 STA   L $$aSUPPRESSED
000000179 FMT   L MX
000000179 LDR   L 00000npc^a22^^^^^^^^4500
000000179 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000179 911   L $$aPShKo-DNC-CHO-058$$cאוסף שוש קורמוש
000000179 351   L $$cFile Record
000000179 24510 H $$aתצלומים - צמד רקדניות, יצירה לא ידועה
000000179 BAS   L $$aVIS
000000179 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000179 OWN   L $$aNNL
000000179 STA   L $$aSUPPRESSED
000000180 FMT   L MX
000000180 LDR   L 00000npc^a22^^^^^^^^4500
000000180 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000180 911   L $$aPShKo-DNC-CHO-059$$cאוסף שוש קורמוש
000000180 351   L $$cFile Record
000000180 24510 H $$aתצלומים - רקדנית, יצירה לא ידועה
000000180 BAS   L $$aVIS
000000180 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000180 OWN   L $$aNNL
000000180 STA   L $$aSUPPRESSED
000000181 FMT   L MX
000000181 LDR   L 00000npc^a22^^^^^^^^4500
000000181 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000181 911   L $$aPShKo-DNC-CHO-060$$cאוסף שוש קורמוש
000000181 351   L $$cFile Record
000000181 24510 H $$aתצלומים - הופעת בלט, רקדנים לא מזוהים
000000181 BAS   L $$aVIS
000000181 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000181 OWN   L $$aNNL
000000181 STA   L $$aSUPPRESSED
000000182 FMT   L MX
000000182 LDR   L 00000npc^a22^^^^^^^^4500
000000182 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000182 911   L $$aPShKo-DNC-CHO-061$$cאוסף שוש קורמוש
000000182 351   L $$cFile Record
000000182 24510 H $$aתצלומים - הופעת מחול, להקה לא ידוע
000000182 BAS   L $$aVIS
000000182 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000182 OWN   L $$aNNL
000000182 STA   L $$aSUPPRESSED
000000183 FMT   L MX
000000183 LDR   L 00000npc^a22^^^^^^^^4500
000000183 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000183 911   L $$aPShKo-DNC-CHO-062$$cאוסף שוש קורמוש
000000183 351   L $$cFile Record
000000183 24510 H $$aתצלומים - יצירות שונות לא מזוהות
000000183 BAS   L $$aVIS
000000183 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000183 OWN   L $$aNNL
000000183 STA   L $$aSUPPRESSED
000000184 FMT   L MX
000000184 LDR   L 00000npc^a22^^^^^^^^4500
000000184 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000184 911   L $$aPShKo-DNC-UKDC$$cאוסף שוש קורמוש
000000184 351   L $$cSeries Record
000000184 24510 H $$aתצלומים - קבוצת מחול לא מזוהה
000000184 BAS   L $$aVIS
000000184 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000184 OWN   L $$aNNL
000000184 STA   L $$aSUPPRESSED
000000185 FMT   L MX
000000185 LDR   L 00000npc^a22^^^^^^^^4500
000000185 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000185 911   L $$aPShKo-DNC-UKDC-001$$cאוסף שוש קורמוש
000000185 351   L $$cFile Record
000000185 24510 H $$aקופסת תצלומים ותשלילים - קבוצת מחול
000000185 BAS   L $$aVIS
000000185 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000185 OWN   L $$aNNL
000000185 STA   L $$aSUPPRESSED
000000186 FMT   L MX
000000186 LDR   L 00000npc^a22^^^^^^^^4500
000000186 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000186 911   L $$aPShKo-DNC-UKDC-002$$cאוסף שוש קורמוש
000000186 351   L $$cFile Record
000000186 24510 H $$aתצלומי פורטרט - רקדנית לא ידועה
000000186 BAS   L $$aVIS
000000186 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000186 OWN   L $$aNNL
000000186 STA   L $$aSUPPRESSED
000000187 FMT   L MX
000000187 LDR   L 00000npc^a22^^^^^^^^4500
000000187 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000187 911   L $$aPShKo-DNC-UKDC-003$$cאוסף שוש קורמוש
000000187 351   L $$cFile Record
000000187 24510 H $$aתצלומים - רקדן לא ידוע
000000187 BAS   L $$aVIS
000000187 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000187 OWN   L $$aNNL
000000187 STA   L $$aSUPPRESSED
000000188 FMT   L MX
000000188 LDR   L 00000npc^a22^^^^^^^^4500
000000188 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000188 911   L $$aPShKo-DNC-UKDC-004$$cאוסף שוש קורמוש
000000188 351   L $$cFile Record
000000188 24510 H $$aתצלומים - רקדן לא ידוע
000000188 BAS   L $$aVIS
000000188 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000188 OWN   L $$aNNL
000000188 STA   L $$aSUPPRESSED
000000189 FMT   L MX
000000189 LDR   L 00000npc^a22^^^^^^^^4500
000000189 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000189 911   L $$aPShKo-DNC-UKDC-005$$cאוסף שוש קורמוש
000000189 351   L $$cFile Record
000000189 24510 H $$aתצלומים - רקדנית לא ידועה, 1 מתוך 2
000000189 BAS   L $$aVIS
000000189 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000189 OWN   L $$aNNL
000000189 STA   L $$aSUPPRESSED
000000190 FMT   L MX
000000190 LDR   L 00000npc^a22^^^^^^^^4500
000000190 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000190 911   L $$aPShKo-DNC-UKDC-006$$cאוסף שוש קורמוש
000000190 351   L $$cFile Record
000000190 24510 H $$aתצלומים - רקדנית לא ידועה, 2 מתוך 2
000000190 BAS   L $$aVIS
000000190 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000190 OWN   L $$aNNL
000000190 STA   L $$aSUPPRESSED
000000191 FMT   L MX
000000191 LDR   L 00000npc^a22^^^^^^^^4500
000000191 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000191 911   L $$aPShKo-DNC-UKDC-007$$cאוסף שוש קורמוש
000000191 351   L $$cFile Record
000000191 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 1 מתוך 8
000000191 BAS   L $$aVIS
000000191 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000191 OWN   L $$aNNL
000000191 STA   L $$aSUPPRESSED
000000192 FMT   L MX
000000192 LDR   L 00000npc^a22^^^^^^^^4500
000000192 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000192 911   L $$aPShKo-DNC-UKDC-008$$cאוסף שוש קורמוש
000000192 351   L $$cFile Record
000000192 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 2 מתוך 8
000000192 BAS   L $$aVIS
000000192 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000192 OWN   L $$aNNL
000000192 STA   L $$aSUPPRESSED
000000193 FMT   L MX
000000193 LDR   L 00000npc^a22^^^^^^^^4500
000000193 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000193 911   L $$aPShKo-DNC-UKDC-009$$cאוסף שוש קורמוש
000000193 351   L $$cFile Record
000000193 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 3 מתוך 8
000000193 BAS   L $$aVIS
000000193 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000193 OWN   L $$aNNL
000000193 STA   L $$aSUPPRESSED
000000194 FMT   L MX
000000194 LDR   L 00000npc^a22^^^^^^^^4500
000000194 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000194 911   L $$aPShKo-DNC-UKDC-010$$cאוסף שוש קורמוש
000000194 351   L $$cFile Record
000000194 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 4 מתוך 8
000000194 BAS   L $$aVIS
000000194 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000194 OWN   L $$aNNL
000000194 STA   L $$aSUPPRESSED
000000195 FMT   L MX
000000195 LDR   L 00000npc^a22^^^^^^^^4500
000000195 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000195 911   L $$aPShKo-DNC-UKDC-011$$cאוסף שוש קורמוש
000000195 351   L $$cFile Record
000000195 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 5 מתוך 8
000000195 BAS   L $$aVIS
000000195 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000195 OWN   L $$aNNL
000000195 STA   L $$aSUPPRESSED
000000196 FMT   L MX
000000196 LDR   L 00000npc^a22^^^^^^^^4500
000000196 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000196 911   L $$aPShKo-DNC-UKDC-012$$cאוסף שוש קורמוש
000000196 351   L $$cFile Record
000000196 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 6 מתוך 8
000000196 BAS   L $$aVIS
000000196 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000196 OWN   L $$aNNL
000000196 STA   L $$aSUPPRESSED
000000197 FMT   L MX
000000197 LDR   L 00000npc^a22^^^^^^^^4500
000000197 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000197 911   L $$aPShKo-DNC-UKDC-013$$cאוסף שוש קורמוש
000000197 351   L $$cFile Record
000000197 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 7 מתוך 8
000000197 BAS   L $$aVIS
000000197 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000197 OWN   L $$aNNL
000000197 STA   L $$aSUPPRESSED
000000198 FMT   L MX
000000198 LDR   L 00000npc^a22^^^^^^^^4500
000000198 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000198 911   L $$aPShKo-DNC-UKDC-014$$cאוסף שוש קורמוש
000000198 351   L $$cFile Record
000000198 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 8 מתוך 8
000000198 BAS   L $$aVIS
000000198 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000198 OWN   L $$aNNL
000000198 STA   L $$aSUPPRESSED
000000199 FMT   L MX
000000199 LDR   L 00000npc^a22^^^^^^^^4500
000000199 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000199 911   L $$aPShKo-DNC-UKDC-015$$cאוסף שוש קורמוש
000000199 351   L $$cFile Record
000000199 24510 H $$aתצלומים - רקדן ורקדנית
000000199 BAS   L $$aVIS
000000199 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000199 OWN   L $$aNNL
000000199 STA   L $$aSUPPRESSED
000000200 FMT   L MX
000000200 LDR   L 00000npc^a22^^^^^^^^4500
000000200 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000200 911   L $$aPShKo-ART$$cאוסף שוש קורמוש
000000200 351   L $$cFonds Record
000000200 24510 H $$aתצלומי פורטרט - דמויות מעולם התרבות והאמנות
000000200 BAS   L $$aVIS
000000200 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000200 OWN   L $$aNNL
000000200 STA   L $$aSUPPRESSED
000000201 FMT   L MX
000000201 LDR   L 00000npc^a22^^^^^^^^4500
000000201 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000201 911   L $$aPShKo-ART-HUMAN$$cאוסף שוש קורמוש
000000201 351   L $$cSeries Record
000000201 24510 H $$aתצלומי פורטרט - אנשי רוח, אמנים וכותבים
000000201 BAS   L $$aVIS
000000201 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000201 OWN   L $$aNNL
000000201 STA   L $$aSUPPRESSED
000000202 FMT   L MX
000000202 LDR   L 00000npc^a22^^^^^^^^4500
000000202 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000202 911   L $$aPShKo-ART-HUMAN-001$$cאוסף שוש קורמוש
000000202 351   L $$cFile Record
000000202 24510 H $$aקופסת תצלומים - דמויות מעולם מהתרבות, 'העיר'
000000202 BAS   L $$aVIS
000000202 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000202 OWN   L $$aNNL
000000202 STA   L $$aSUPPRESSED
000000203 FMT   L MX
000000203 LDR   L 00000npc^a22^^^^^^^^4500
000000203 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000203 911   L $$aPShKo-ART-HUMAN-002$$cאוסף שוש קורמוש
000000203 351   L $$cFile Record
000000203 24510 H $$aתצלומים - החוקרת עמליה זיו ואנשים נוספים
000000203 BAS   L $$aVIS
000000203 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000203 OWN   L $$aNNL
000000203 STA   L $$aSUPPRESSED
000000204 FMT   L MX
000000204 LDR   L 00000npc^a22^^^^^^^^4500
000000204 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000204 911   L $$aPShKo-ART-HUMAN-003$$cאוסף שוש קורמוש
000000204 351   L $$cFile Record
000000204 24510 H $$aתצלום פורטרט - נילי מירסקי
000000204 BAS   L $$aVIS
000000204 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000204 OWN   L $$aNNL
000000204 STA   L $$aSUPPRESSED
000000205 FMT   L MX
000000205 LDR   L 00000npc^a22^^^^^^^^4500
000000205 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000205 911   L $$aPShKo-ART-HUMAN-004$$cאוסף שוש קורמוש
000000205 351   L $$cFile Record
000000205 24510 H $$aתצלום פורטרט - הסופרת יהודית קציר
000000205 BAS   L $$aVIS
000000205 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000205 OWN   L $$aNNL
000000205 STA   L $$aSUPPRESSED
000000206 FMT   L MX
000000206 LDR   L 00000npc^a22^^^^^^^^4500
000000206 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000206 911   L $$aPShKo-ART-HUMAN-005$$cאוסף שוש קורמוש
000000206 351   L $$cFile Record
000000206 24510 H $$aתצלומי פורטרט - האמנית מיכל נאמן
000000206 BAS   L $$aVIS
000000206 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000206 OWN   L $$aNNL
000000206 STA   L $$aSUPPRESSED
000000207 FMT   L MX
000000207 LDR   L 00000npc^a22^^^^^^^^4500
000000207 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000207 911   L $$aPShKo-ART-HUMAN-006$$cאוסף שוש קורמוש
000000207 351   L $$cFile Record
000000207 24510 H $$aתצלום פורטרט - אלדד זיו
000000207 BAS   L $$aVIS
000000207 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000207 OWN   L $$aNNL
000000207 STA   L $$aSUPPRESSED
000000208 FMT   L MX
000000208 LDR   L 00000npc^a22^^^^^^^^4500
000000208 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000208 911   L $$aPShKo-ART-HUMAN-007$$cאוסף שוש קורמוש
000000208 351   L $$cFile Record
000000208 24510 H $$aתצלום פורטרט - הציירת אביבה אורי
000000208 BAS   L $$aVIS
000000208 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000208 OWN   L $$aNNL
000000208 STA   L $$aSUPPRESSED
000000209 FMT   L MX
000000209 LDR   L 00000npc^a22^^^^^^^^4500
000000209 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000209 911   L $$aPShKo-ART-HUMAN-008$$cאוסף שוש קורמוש
000000209 351   L $$cFile Record
000000209 24510 H $$aתצלום פורטרט - האמנית הילה לולו לין
000000209 BAS   L $$aVIS
000000209 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000209 OWN   L $$aNNL
000000209 STA   L $$aSUPPRESSED
000000210 FMT   L MX
000000210 LDR   L 00000npc^a22^^^^^^^^4500
000000210 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000210 911   L $$aPShKo-ART-HUMAN-009$$cאוסף שוש קורמוש
000000210 351   L $$cFile Record
000000210 24510 H $$aתצלום פורטרט - יאיר גרבוז
000000210 BAS   L $$aVIS
000000210 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000210 OWN   L $$aNNL
000000210 STA   L $$aSUPPRESSED
000000211 FMT   L MX
000000211 LDR   L 00000npc^a22^^^^^^^^4500
000000211 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000211 911   L $$aPShKo-ART-HUMAN-010$$cאוסף שוש קורמוש
000000211 351   L $$cFile Record
000000211 24510 H $$aתצלום פורטרט - ניר הוד
000000211 BAS   L $$aVIS
000000211 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000211 OWN   L $$aNNL
000000211 STA   L $$aSUPPRESSED
000000212 FMT   L MX
000000212 LDR   L 00000npc^a22^^^^^^^^4500
000000212 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000212 911   L $$aPShKo-ART-HUMAN-011$$cאוסף שוש קורמוש
000000212 351   L $$cFile Record
000000212 24510 H $$aתצלום פורטרט - ארי אלון
000000212 BAS   L $$aVIS
000000212 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000212 OWN   L $$aNNL
000000212 STA   L $$aSUPPRESSED
000000213 FMT   L MX
000000213 LDR   L 00000npc^a22^^^^^^^^4500
000000213 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000213 911   L $$aPShKo-ART-HUMAN-012$$cאוסף שוש קורמוש
000000213 351   L $$cFile Record
000000213 24510 H $$aתצלומים - טוביה וגלילה ריבנר
